Id,Title,Sub Title,Image,Type,Teaser,Content,Web Status,Admin Status,Department,Vendor,Variant Title,SKU,UPC Code,Cost of Good,Price,Compare Price,Has Inventory,Inventory Policy,Has Shipping,Tax Type,Weight,Security,SEO Title,SEO Description,Slug,Created At,Updated At
cc22e17c-1bee-4f54-bf39-4d9c451e75ca,Juice,Juice,,General Merchandise,,,Not Available,Available,,,350ml juice,JUICE,,14.30,20.00,,,Back Order,1,General Merchandise,0.05,Public,Juice,,juice,2024-01-31 14:16:15,2024-03-19 11:28:51
cc3f36b1-45a4-47ab-8d6b-6a692c177673,Glass of Pinot Noir,Glass of Pinot Noir,,General Merchandise,,,Not Available,Available,,,Glass of Pinot Noir,glassofpinot,,15.00,80.00,,,Back Order,1,General Merchandise,0.1,Public,Glass of Pinot Noir,,glass-of-pinot-noir,2024-01-31 15:05:38,2024-01-31 15:05:38
cc9330f6-5fba-4e06-aea3-4afed123a7ee,Glass of Adama Red,Glass of Adama Red,,General Merchandise,,,Not Available,Available,,,Glass of Adama Red,GLADAMARED,,12.00,70.00,,,Back Order,1,General Merchandise,0.1,Public,Glass of Adama Red,,glass-of-adama-red,2024-01-31 15:06:53,2024-03-19 11:26:18
d137ed54-e0c1-49a9-ab75-cd0ace76217a,Winter Winners,SPECIAL PRICE R1623 | SAVE 287,https://images.commerce7.com/bosman-family-vineyards/images/original/img_4647-1683813386666.jpg,Bundle,,"<p>This 12 bottle selection is an all-time favourite in many of our Wine Club members homes.</p>
<p>Includes free delivery to your home or office.&nbsp;</p>
<p>2x Weisser Riesling 2021 | Wine Club Selection | R180</p>
<p>1x Adama White 2021 | R195</p>
<p>1x Upper Hemel-en-Aarde Chardonnay 2022 | R195</p>
<p>1x Generation 8 Cabernet Sauvignon 2022 | R95</p>
<p>2x Generation 8 Merlot 2022 | R190</p>
<p>2x Generation 8 Shiraz 2022 | R190</p>
<p>1x Magnum Opus Pinot Noir 2018 | R350</p>
<p>1x Adama Red 2021 | R195</p>
<p>1x Nero D'Avola 2019 | R320</p>
<p>SPECIAL PRICE R1623 | SAVE 287</p>",Not Available,Available,,,12 bottle selection,WINWIN12,,,1623.00,,,Back Order,,Not Taxable,0,Public,Winter Winners,"This 12 bottle selection is an all-time favourite in many of our Wine Club members homes.
Includes free delivery to your home or office. 
2x Weisser Riesling...",winter-winners,2023-05-08 12:36:43,2023-09-04 11:53:20
d1abf1de-a936-43b2-beff-cab2c7c62beb,The Ultimate Gift,SPECIAL PRICE R1432 | SAVE R358,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_wreathworkshop_2112_sml-130-1701340401684.jpg,Bundle,"This considered collection will add that extar sparkle to your Christmas holiday. We've thought of every occasion be it a light lunch, a cosy dinner or a large family affair, these wines will make the difference. In fact, why not double up your order, because your guest will de coming back for more.","<p><strong>This considered collection will add that extar sparkle to your Christmas holiday. We've thought of every occasion be it a light lunch, a cosy dinner or a large family affair, these wines will make the difference. In fact, why not double up your order, because your guest will de coming back for more.</strong></p>
<p>2x Optenhorst Chenin Blanc 2022 | 5* Platter</p>
<p>2x Adama Red 2021</p>
<p>2x Bosman Nero 2019</p>
<p><strong>SPECIAL PRICE R1432 | SAVE R358</strong></p>",Not Available,Available,,,6 Bottle Selection,ULTGIFT,,,1432.00,1790.00,,Back Order,,Not Taxable,0,Public,The Ultimate Gift,"This considered collection will add that extar sparkle to your Christmas holiday. We've thought of every occasion be it a light lunch, a cosy dinner or a...",the-ultimate-gift-,2023-11-30 12:32:26,2023-12-21 10:52:20
d3910a9a-237d-4c79-8cd3-d1bf8d44531f,Glass of Chenin Blanc,Glass of Chenin,,General Merchandise,,,Not Available,Available,,,Glass of Chenin Blanc,glasschenin,,10.00,60.00,,,Back Order,1,General Merchandise,0.1,Public,Glass of Chenin Blanc,,glass-of-chenin-blanc,2024-01-31 14:59:54,2024-01-31 14:59:54
d64f5d8d-fbcb-453c-8d98-c6f3de608d68,Standard tasting,,,Tasting,,,Not Available,Available,,,Tasiting,WINETASTE-ST,,,100.00,,,Back Order,,Wine,0,Public,Standard tasting,,standard-tasting,2023-12-07 12:21:08,2024-03-19 11:41:54
d66481c5-164a-4be4-bfb5-febc45d30283,Salmon and capers,Salmon and capers,,General Merchandise,,,Not Available,Available,,,Salmon and capers,SMOKSALMON,,60.00,125.00,,,Back Order,1,General Merchandise,0.1,Public,Salmon and capers,,salmon-and-capers,2024-01-31 14:21:12,2024-01-31 14:21:12
d8dafb75-0e26-4b8e-9c57-c6ce05f91521,Upper Hemel-en-Aarde Chardonnay,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_upper-hemel-en-aarde_chardonnay_2015-1712155308379.jpg,Wine,,,Available,Available,,,Upper Hemel-en-Aarde Chardonnay 2015,UPHEACHA15,,20.00,300.00,,,Back Order,1,Wine,0,Public,Upper Hemel-en-Aarde Chardonnay,,upper-hemel-en-aarde-chardonnay,2024-04-03 16:34:24,2024-04-04 11:23:47
db914c8d-1557-444a-9bc0-19c6d133b107,Appletiser Red,,,General Merchandise,,,Not Available,Available,,,Beverage,APPLE_RED,,10.00,25.00,,,Back Order,1,General Merchandise,0,Public,Appletiser Red,,appletiser-red-,2024-03-06 15:17:05,2024-04-02 12:04:30
dc798ac6-3129-48be-817f-fcf6259f7e20,Magnum Opus Pinot Noir 2019,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-upper-hemel-en-aarde-pinot-noir-2019-1712233122089.webp,Wine,"The term ‘magnum opus’ describes a work of art, music or literature that is regarded as the best most important or best work that an artist, composer or writer has produced. This wine, made with exquisite care from Pinot Noir vineyards grown in the cool reaches of the Upper Hemel-en-Aarde Valley, represents our best offering.","<p>The term &lsquo;magnum opus&rsquo; describes a work of art, music or literature that is regarded as the best most important or best work that an artist, composer or writer has produced. This wine, made with exquisite care from Pinot Noir vineyards grown in the cool reaches of the Upper Hemel-en-Aarde Valley, represents our best offering.</p>
<p><span data-ccp-props=""{&quot;134233118&quot;:false,&quot;201341983&quot;:0,&quot;335551550&quot;:1,&quot;335551620&quot;:1,&quot;335559685&quot;:-20,&quot;335559737&quot;:-20,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW173525141 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW173525141 BCX8"">A complex nose with a combination of dark plums and blueberries with luscious hints of fruitcake</span></span><span class=""TextRun SCXW173525141 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW173525141 BCX8"">.</span><span class=""NormalTextRun SCXW173525141 BCX8""> This is the only vineyard of Pinot noir from our farm which </span><span class=""NormalTextRun SCXW173525141 BCX8"">displays</span><span class=""NormalTextRun SCXW173525141 BCX8""> this </span><span class=""NormalTextRun SCXW173525141 BCX8"">specifi</span><span class=""NormalTextRun SCXW173525141 BCX8"">c</span><span class=""NormalTextRun SCXW173525141 BCX8""> profile &ndash;</span><span class=""NormalTextRun SCXW173525141 BCX8"">a</span><span class=""NormalTextRun SCXW173525141 BCX8"">n</span><span class=""NormalTextRun SCXW173525141 BCX8""> attribute we link to the site`s high elevation. </span><span class=""NormalTextRun SCXW173525141 BCX8"">The oak lends more tertiary </span><span class=""NormalTextRun SCXW173525141 BCX8"">flavours,</span><span class=""NormalTextRun SCXW173525141 BCX8""> but the core </span><span class=""NormalTextRun SCXW173525141 BCX8"">r</span><span class=""NormalTextRun SCXW173525141 BCX8"">emains</span><span class=""NormalTextRun SCXW173525141 BCX8""> fruit</span><span class=""NormalTextRun SCXW173525141 BCX8""> forward and bright</span><span class=""NormalTextRun SCXW173525141 BCX8"">.</span></span></span></p>
<p><span data-ccp-props=""{&quot;134233118&quot;:false,&quot;201341983&quot;:0,&quot;335551550&quot;:1,&quot;335551620&quot;:1,&quot;335559685&quot;:-20,&quot;335559737&quot;:-20,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW173525141 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW74562564 BCX8"">A gentle opulence on the palate, lovely fine </span><span class=""NormalTextRun SCXW74562564 BCX8"">tannins,</span><span class=""NormalTextRun SCXW74562564 BCX8""> and a generous finish.</span></span></span></p>
<p><strong>VARIETAL:</strong> 100% Pinot Noir.</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2024/01/FactSheet_UHA_MagnumOpus_2019.pdf"">Magnum Opus Pinot Noir 2019 Tasting Note </a></p>
<p>&nbsp;</p>
<h4 class=""et_pb_module_header"">&nbsp;</h4>",Available,Available,,,750ml,MAOPNN19,,65.54,375.00,,,Back Order,1,Wine,0,Public,Magnum Opus Pinot Noir 2019,"The term &lsquo;magnum opus&rsquo; describes a work of art, music or literature that is regarded as the best most important or best work that an artist,...",magnum-opus-pinot-noir-2018,2023-03-27 14:24:20,2024-04-04 14:20:31
dd12efad-9ec4-4c6d-a363-47d382d837ba,Picnic Hut,Picnic,,General Merchandise,,,Not Available,Available,,,Picnic Hut,HUTPICNIC,,200.00,400.00,,,Back Order,1,General Merchandise,3,Public,Picnic Hut,,picnic-hut,2024-01-31 14:53:26,2024-03-19 11:28:29
df70434f-fd2f-4b83-b761-2c8ad49c4c43,Family Favourites 6 March 2024 Shipment,,,Bundle,,,Available,Available,,,6 Bottle Selection,FAMFAV6MAART,,,850.00,,,Back Order,,Not Taxable,0,Public,Family Favourites 6 March 2024 Shipment,,family-favourites-6-march-2024-shipment,2024-02-28 09:48:30,2024-02-28 09:48:30
df9f6582-585d-434d-ade6-a8dd95d922aa,Decaffinated Cappuchino,Decaffinated Cappuchino,,General Merchandise,,,Not Available,Available,,,Decaf cappuchino,CAPDEC,,8.00,25.00,,,Back Order,1,General Merchandise,0.1,Public,Decaffinated Cappuchino,,decaffinated-cappuchino,2024-03-19 16:23:04,2024-03-19 16:23:20
e1aab1b2-d46d-4ed6-a3d8-5e15b404ac85,Bosman Cabernet Sauvignon 2004,ONLY 10 BOTTLES AVAILABLE!,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_cabernet_sauvignon_2004-a-1707808121064.jpg,Wine,Celebrating 20 years! Limited release out of our Family Vinotèque.,"<p><em>Growing up on the family farm, Petrus Bosman dreamt of reopening the 260-year-old cellar, closed since the &lsquo;50s and the advent of co-operative winemaking. His first vintage was in 2004, a beautiful Cabernet Sauvignon described after release as being &lsquo;elegant and complex&rsquo; with &lsquo;fresh blackberries, maraschino cherries and notes of vanilla&rsquo;. </em></p>
<p>Harvest date - 25 February 2004.</p>
<p><strong>VARIETAL:&nbsp;</strong>100% Cabernet Sauvignon.&nbsp;</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2024/02/Bosman_Cabernet_Sauvignon_2004.pdf"">Bosman Cabernet Sauvignon 2004 Tasting Sheet </a></p>
<p>&nbsp;</p>",Not Available,Available,,,750ml,BOSCABSAUV2004,,45.00,1200.00,,,Back Order,1,Wine,0,Public,Bosman Cabernet Sauvignon 2004,"Growing up on the family farm, Petrus Bosman dreamt of reopening the 260-year-old cellar, closed since the &lsquo;50s and the advent of co-operative...",bosman-cabernet-sauvignon-2004,2024-02-13 09:37:16,2024-04-03 14:13:09
e236456a-7fce-4608-bd35-f4a99c22b0ad,Weisser Riesling 2021 | Wine Club Selection,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-wine-club-selection-weisser-riesling-2021-1712233597814.webp,Wine,"A fine green colour with a warm yellow glow. Lemons, green apple, spice and pressed flowers. 
Luscious and concentrated although medium-bodied. The aromas on the nose follow through to the palate, accentuated by the residual sugar. This a truly food friendly wine, its vibrant acidity is a good foil for rich, spicy dishes.","<p><span data-contrast=""auto"">In 2000 the family acquired a vineyard in the Upper Hemel-en-Aarde Valley which would supplement their offering with cool climate grapes.</span><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559740&quot;:259}"">&nbsp;</span></p>
<p><span data-contrast=""auto"">Here the vineyards are planted between fields of indigenous &lsquo;fynbos&rsquo; and in close proximity to the sea.</span><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559740&quot;:259}"">&nbsp;</span></p>
<p><span data-contrast=""auto"">Ideal soil types combine with cooling breezes to create terroir rivalling the world's best; and resulting in wines with minerality, elegance, vivacity and finesse.</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;201341983&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:225,&quot;335559740&quot;:240}"">&nbsp;</span></p>
<p><strong>VARIETAL:&nbsp;</strong>100% Weisser Riesling&nbsp;</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2023/05/WIne-Club-Selection_Weisser-Riesling-2021.pdf"">Weisser Riesling 2021 Tasting Note</a></p>",Available,Available,,,750ml,WCLWER21,,45.00,90.00,,,Back Order,1,Wine,0,Public,Weisser Riesling 2021 | Wine Club Selection,"In 2000 the family acquired a vineyard in the Upper Hemel-en-Aarde Valley which would supplement their offering with cool climate grapes. 
Here the vineyards...",weisser-riesling-2021-wine-club-selection-,2023-05-08 12:44:54,2024-04-04 14:26:47
e81200bf-2971-407c-9439-cb5d7e9925da,Family Favourites 6 December Shipment,,,Bundle,,,Available,Available,,,6 Bottle Selection,FAMFAV6DEC,,,850.00,,,Back Order,,Not Taxable,0,Public,Family Favourites 6 December Shipment,,family-favourites-6-december-shipment-,2023-11-23 11:26:36,2023-11-23 11:26:36
e9e7f6f6-474d-485a-89b4-84e446dac9bc,Grenache Blanc 2023 | Limited Edition,NEW RELEASE!,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-grenache-blanc-2023-1712233032849.webp,Wine,"Luscious and concentrated with concentrated sweet fruit expression. A bold wine with an elegant, unoaked structure.","<p>As passionate winegrowers we love to experiment, try something new, perhaps vinify a small batch of grapes separately, just to see how it turns out. Often, these little trials turn into something surprisingly special that deserves to be shared with fellow wine lovers. Grenache Blanc has become a trusted varietal in our white grape repertoire since it was first planted in 2011.</p>
<p>As the skins themselves have some colour there is a yellow glow with a fine green rim on the edge. Burnished and bright, this zesty wine from the sun-drenched Bovlei valley is packed with succulent stone fruit flavours with hints of dill and whiffs of nutmeg. Luscious and concentrated with concentrated sweet fruit expression. A bold wine with an elegant, unoaked structure.&nbsp;</p>
<p>Pair this flavourful Grenache Blanc with grilled shrimp skewers marinated in citrus and herbs which will accentuate its vibrant acidity and tropical fruit notes; or perhaps a fresh, seafood-inspired risotto will also pair well, balancing the fruit flavours.</p>
<p><strong>VARIETAL:&nbsp;</strong>100% Grenache Blanc.</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2024/02/FactSheet_GrenacheBlanc_2023.pdf"">Grenache Blanc 2023 Tasting Note</a></p>",Available,Available,,,750ml,WCLGRB23,,45.00,200.00,,,Back Order,1,Wine,0,Public,Grenache Blanc 2023 | Limited Edition,"As passionate winegrowers we love to experiment, try something new, perhaps vinify a small batch of grapes separately, just to see how it turns out. Often,...",grenache-blanc-2023-wine-club-selection,2024-02-14 15:49:14,2024-04-04 14:17:22
ef312fd9-37af-4e77-8807-68260a501c20,Ultimate 6 Maart 2024 Shipment,,,Bundle,,,Available,Available,,,6 Bottle Selection,ULT6MAART,,,1470.00,,,Back Order,,Not Taxable,0,Public,Ultimate 6 Maart 2024 Shipment,,ultimate-6-maart-2024-shipment-,2024-02-28 09:52:52,2024-02-28 09:52:52
f0f3fec5-7372-48a2-aba0-6f2ced641671,Proteas,Proteas,,General Merchandise,,,Not Available,Available,,,Proteas bunch,PROTEA,,30.00,80.00,,,Back Order,1,General Merchandise,2,Public,Proteas,,proteas,2024-01-31 14:57:23,2024-03-19 11:32:51
f49bb5ca-180e-42c5-a3e9-52d21dcd3f04,Still water,Still water,,General Merchandise,,,Available,Available,,,660ml Still water,WATER660MLSTILL,,11.00,35.00,,,Back Order,1,General Merchandise,0.5,Public,Still water,,sparkling-water-duplicate,2024-03-19 11:41:05,2024-03-19 11:41:28
f62ca540-295e-496f-82a6-b1ff081be924,Family Favourites 12,,https://images.commerce7.com/bosman-family-vineyards/images/original/2-1680007661855.jpg,Bundle,,,Available,Available,,,Family Favourites 12,FAMFAV12,,,1700.00,,,Back Order,,Not Taxable,0,Public,Family Favourites 12,,family-favourites-12,2023-03-28 14:43:45,2023-03-28 14:48:07
f8a10d37-aaf8-402f-a3b2-4e10f37c7b5e,Nero 2020,,https://images.commerce7.com/bosman-family-vineyards/images/original/nero_2020_barrel-reserve-1712233773910.jpg,Wine,Bosman Nero is the first and only wine to be made from the Sicilian red grape Nero d’ Avola in South Africa. So it is perhaps the most unique of the Mediterranean varietals to be grown locally.,"<p>Bosman Nero is the first and only wine to be made from the Sicilian red grape Nero d&rsquo; Avola in South Africa. So it is perhaps the most unique of the Mediterranean varietals to be grown locally.&nbsp;</p>
<p>At the turn of the 21st century when it was clear climate change was becoming a reality and it was evident that the Cape Winelands would become a hotter, drier place, the Bosmans struck out to find a grape that would thrive in Wellington&rsquo;s increasingly hot, dry climate.&nbsp;</p>
<p><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">The grapes were hand-picked, hand-sorted, destemmed and lightly crushed</span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">. </span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">The juice was allowed to macerate on the grape skins for 2 days prior to fermentation</span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">. </span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">After the onset of fermentation, regular punch downs extracted maximum </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW97995309 BCX8"">colour</span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">. </span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">The wine spent 3 weeks on the skins before being pressed. Barrel maturation lasted for 18 months in a combination of 20% new French oak as well as 2nd and 3rd fill barrels. The barrels were meticulously selected for this vintage</span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW97995309 BCX8"">. </span></span><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun AdvancedProofingIssueV2Themed SCXW97995309 BCX8"">After blending the selected barrels, the wine was allowed to mature for a few months to ensure a balanced, well-rounded result.</span></span></p>
<p><span class=""TextRun SCXW97995309 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""TextRun SCXW165914600 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW165914600 BCX8"">Lovely fresh red berry aromas with hints of spice</span></span><span class=""TextRun SCXW165914600 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW165914600 BCX8"">. <span class=""TextRun SCXW48722634 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW48722634 BCX8"">A generous palate with a luscious concentration of fruit, a good tannin structure and a lingering finish</span></span><span class=""TextRun SCXW48722634 BCX8"" lang=""EN-US"" xml:lang=""EN-US"" data-contrast=""none""><span class=""NormalTextRun SCXW48722634 BCX8"">.</span></span></span></span></span></p>
<p><strong>VARIETAL: </strong>100% Nero d' Avola.</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2024/01/FactSheet_Nero_2020.pdf"">Nero 2020 Tasting Note </a></p>",Available,Available,,,750ml,BOSNER20,,66.31,340.00,,,Back Order,1,Wine,0,Public,Nero 2020,Bosman Nero is the first and only wine to be made from the Sicilian red grape Nero d&rsquo; Avola in South Africa. So it is perhaps the most unique of the...,nero-2019,2023-03-27 14:27:26,2024-04-04 14:29:47
f91acef8-4d6f-4276-9852-921864c3e5c6,Potato chips,Potato chips,,General Merchandise,,,Not Available,Available,,,Potato chips,POTATOCHIPS,,10.00,60.00,,,Back Order,1,General Merchandise,0.1,Public,Potato chips,,potato-chips,2024-03-20 11:03:27,2024-03-20 11:03:27
fa9dfc80-3a35-40ee-83fa-c3235e66371e,Loose Cannon Cap Classique 2021,NEW RELEASE!,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-loose-cannon-mcc-2021-1712233074034.webp,Wine,"We all know one, a Loose Cannon: Someone who is likely to say something explosive at the most inappropriate moment. This bubbly has such a character: Handle with care.","<p><span class=""TextRun SCXW33773811 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW33773811 BCX8"">We all know one, a Loose Cannon: Someone who is likely to say something explosive at the most inappropriate moment. This bubbly has such a character: Handle with care.</span></span><span class=""EOP SCXW33773811 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335551550&quot;:6,&quot;335551620&quot;:6,&quot;335559685&quot;:-540,&quot;335559739&quot;:0,&quot;335559740&quot;:240}"">&nbsp;</span></p>
<p><span class=""EOP SCXW33773811 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335551550&quot;:6,&quot;335551620&quot;:6,&quot;335559685&quot;:-540,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun Highlight SCXW71385395 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun CommentStart CommentHighlightPipeRest CommentHighlightRest SCXW71385395 BCX8"">The base wine was whole bunch pressed at a </span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8"">low sugar level to enable a second bottle fermentation</span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8"">. This wine was barrel fermented and then left on the lees for 6 months, spending another 8 months in tank prior to bottling. Second fermentation </span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8"">commenced</span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8""> in the bottle and the wine was matured for a further </span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8"">17</span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8""> months before disgorgement. A small </span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8"">portion</span><span class=""NormalTextRun CommentHighlightRest SCXW71385395 BCX8""> of the wine was made from Chenin Blanc grapes that were left to dry naturally in the sun, adding a natural sweetness for balance and complexity.</span></span><span class=""TextRun SCXW71385395 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun CommentHighlightPipeRest SCXW71385395 BCX8"">&nbsp;</span></span></span></p>
<p><span data-contrast=""auto"">A delightful golden colour with a pale heart, hinting at a beautifully matured Cap Classique. </span></p>
<p><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}""><span class=""NormalTextRun SCXW3763747 BCX8"">A wine </span><span class=""NormalTextRun SCXW3763747 BCX8"">finely balance</span><span class=""NormalTextRun SCXW3763747 BCX8""> between generosity and restraint with aromas of Granny Smith apples and fine notes of dried peach and honeyed brioche</span><span class=""NormalTextRun SCXW3763747 BCX8"">.</span></span></p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2023/08/FactSheet_LooseCannonMCC_2021.pdf"">Loose Cannon Cap Classique 2021 Tasting Note</a></p>
<p><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}"">&nbsp;</span></p>
<p><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}"">&nbsp;</span></p>",Available,Available,,,750ml,LOCMCC21,,45.00,195.00,,,Back Order,1,Wine,0,Public,Loose Cannon Cap Classique 2021,"We all know one, a Loose Cannon: Someone who is likely to say something explosive at the most inappropriate moment. This bubbly has such a character: Handle...",loose-cannon-cap-classique-2021,2023-08-21 12:34:12,2024-04-04 14:18:03
